Temperature(C)	Doping(%)	Time	Wavelength	Intensity
50	1	1h	572.0000	140
50	1	1h	573.0000	165
50	1	1h	574.0000	150
50	1	1h	575.0000	169
50	1	1h	576.0000	146
50	1	1h	577.0000	174
50	1	1h	578.0000	185
50	1	1h	579.0000	155
50	1	1h	580.0000	156
50	1	1h	581.0000	185
50	1	1h	582.0000	188
50	1	1h	583.0000	167
50	1	1h	584.0000	208
50	1	1h	585.0000	227
50	1	1h	586.0000	201
50	1	1h	587.0000	196
50	1	1h	588.0000	245
50	1	1h	589.0000	250
50	1	1h	590.0000	176
50	1	1h	591.0000	248
50	1	1h	592.0000	239
50	1	1h	593.0000	229
50	1	1h	594.0000	213
50	1	1h	595.0000	312
50	1	1h	596.0000	247
50	1	1h	597.0000	275
50	1	1h	598.0000	294
50	1	1h	599.0000	254
50	1	1h	600.0000	237
50	1	1h	601.0000	262
50	1	1h	602.0000	256
50	1	1h	603.0000	307
50	1	1h	604.0000	319
50	1	1h	605.0000	300
50	1	1h	606.0000	308
50	1	1h	607.0000	398
50	1	1h	608.0000	334
50	1	1h	609.0000	355
50	1	1h	610.0000	278
50	1	1h	611.0000	384
50	1	1h	612.0000	328
50	1	1h	613.0000	326
50	1	1h	614.0000	351
50	1	1h	615.0000	381
50	1	1h	616.0000	299
50	1	1h	617.0000	384
50	1	1h	618.0000	425
50	1	1h	619.0000	373
50	1	1h	620.0000	334
50	1	1h	621.0000	362
50	1	1h	622.0000	355
50	1	1h	623.0000	393
50	1	1h	624.0000	431
50	1	1h	625.0000	358
50	1	1h	626.0000	381
50	1	1h	627.0000	427
50	1	1h	628.0000	363
50	1	1h	629.0000	413
50	1	1h	630.0000	403
50	1	1h	631.0000	383
50	1	1h	632.0000	399
50	1	1h	633.0000	457
50	1	1h	634.0000	421
50	1	1h	635.0000	412
50	1	1h	636.0000	405
50	1	1h	637.0000	405
50	1	1h	638.0000	427
50	1	1h	639.0000	415
50	1	1h	640.0000	445
50	1	1h	641.0000	421
50	1	1h	642.0000	430
50	1	1h	643.0000	397
50	1	1h	644.0000	453
50	1	1h	645.0000	417
50	1	1h	646.0000	385
50	1	1h	647.0000	451
50	1	1h	648.0000	507
50	1	1h	649.0000	497
50	1	1h	650.0000	458
50	1	1h	651.0000	412
50	1	1h	652.0000	482
50	1	1h	653.0000	441
50	1	1h	654.0000	457
50	1	1h	655.0000	460
50	1	1h	656.0000	460
50	1	1h	657.0000	366
50	1	1h	658.0000	448
50	1	1h	659.0000	474
50	1	1h	660.0000	515
50	1	1h	661.0000	431
50	1	1h	662.0000	426
50	1	1h	663.0000	455
50	1	1h	664.0000	487
50	1	1h	665.0000	407
50	1	1h	666.0000	413
50	1	1h	667.0000	433
50	1	1h	668.0000	469
50	1	1h	669.0000	447
50	1	1h	670.0000	404
50	1	1h	671.0000	351
50	1	1h	672.0000	333
50	1	1h	673.0000	390
50	1	1h	674.0000	343
50	1	1h	675.0000	386
50	1	1h	676.0000	331
50	1	1h	677.0000	358
50	1	1h	678.0000	445
50	1	1h	679.0000	363
50	1	1h	680.0000	378
50	1	1h	681.0000	354
50	1	1h	682.0000	289
50	1	1h	683.0000	346
50	1	1h	684.0000	339
50	1	1h	685.0000	322
50	1	1h	686.0000	295
50	1	1h	687.0000	350
50	1	1h	688.0000	340
50	1	1h	689.0000	282
50	1	1h	690.0000	315
50	1	1h	691.0000	348
50	1	1h	692.0000	317
50	1	1h	693.0000	315
50	1	1h	694.0000	350
50	1	1h	695.0000	308
50	1	1h	696.0000	324
50	1	1h	697.0000	280
50	1	1h	698.0000	353
50	1	1h	699.0000	286
50	1	1h	700.0000	299
50	1	1h	701.0000	310
50	1	1h	702.0000	312
50	1	1h	703.0000	306
50	1	1h	704.0000	316
50	1	1h	705.0000	284
50	1	1h	706.0000	266
50	1	1h	707.0000	307
50	1	1h	708.0000	276
50	1	1h	709.0000	314
50	1	1h	710.0000	256
50	1	1h	711.0000	226
50	1	1h	712.0000	206
50	1	1h	713.0000	258
50	1	1h	714.0000	243
50	1	1h	715.0000	249
50	1	1h	716.0000	259
50	1	1h	717.0000	244
50	1	1h	718.0000	241
50	1	1h	719.0000	198
50	1	1h	720.0000	185
50	1	1h	721.0000	151
50	1	1h	722.0000	213
50	1	1h	723.0000	245
50	1	1h	724.0000	199
50	1	1h	725.0000	213
50	1	1h	726.0000	233
50	1	1h	727.0000	197
50	1	1h	728.0000	179
50	1	1h	729.0000	170
50	1	1h	730.0000	209
50	1	1h	731.0000	165
50	1	1h	732.0000	248
50	1	1h	733.0000	181
50	1	1h	734.0000	210
50	1	1h	735.0000	157
50	1	1h	736.0000	133
50	1	1h	737.0000	158
50	1	1h	738.0000	164
50	1	1h	739.0000	151
50	1	1h	740.0000	111
50	1	1h	741.0000	146
50	1	1h	742.0000	166
50	1	1h	743.0000	179
50	1	1h	744.0000	156
50	1	1h	745.0000	128
50	1	1h	746.0000	142
50	1	1h	747.0000	119
50	1	1h	748.0000	149
50	1	1h	749.0000	164
50	1	1h	750.0000	101
50	1	1h	751.0000	119
50	1	1h	752.0000	136
50	1	1h	753.0000	111
50	1	1h	754.0000	140
50	1	1h	755.0000	94
50	1	1h	756.0000	121
50	1	1h	757.0000	147
50	1	1h	758.0000	115
50	1	1h	759.0000	123
50	1	1h	760.0000	108
50	1	1h	761.0000	153
50	1	1h	762.0000	117
50	1	1h	763.0000	129
50	1	1h	764.0000	102
50	1	1h	765.0000	118
50	1	1h	766.0000	103
50	1	1h	767.0000	117
50	1	1h	768.0000	63
50	1	1h	769.0000	98
50	1	1h	770.0000	110
50	1	1h	771.0000	91
50	1	1h	772.0000	92
50	1	1h	773.0000	81
50	1	1h	774.0000	97
50	1	1h	775.0000	75
50	1	1h	776.0000	117
50	1	1h	777.0000	97
50	1	1h	778.0000	80
50	1	1h	779.0000	53
50	1	1h	780.0000	106
50	1	1h	781.0000	65
50	1	1h	782.0000	90
50	1	1h	783.0000	118
50	1	1h	784.0000	97
50	1	1h	785.0000	78
50	1	1h	786.0000	79
50	1	1h	787.0000	65
50	1	1h	788.0000	92
50	1	1h	789.0000	87
50	1	1h	790.0000	72
50	1	1h	791.0000	72
50	1	1h	792.0000	87
50	1	1h	793.0000	47
50	1	1h	794.0000	69
50	1	1h	795.0000	64
50	1	1h	796.0000	52
50	1	1h	797.0000	86
50	1	1h	798.0000	67
50	1	1h	799.0000	56
50	1	1h	800.0000	65
0	1	1h	440.0000	61
0	1	1h	441.0000	69
0	1	1h	442.0000	58
0	1	1h	443.0000	71
0	1	1h	444.0000	64
0	1	1h	445.0000	57
0	1	1h	446.0000	91
0	1	1h	447.0000	80
0	1	1h	448.0000	68
0	1	1h	449.0000	96
0	1	1h	450.0000	56
0	1	1h	451.0000	63
0	1	1h	452.0000	78
0	1	1h	453.0000	60
0	1	1h	454.0000	76
0	1	1h	455.0000	89
0	1	1h	456.0000	79
0	1	1h	457.0000	96
0	1	1h	458.0000	112
0	1	1h	459.0000	103
0	1	1h	460.0000	138
0	1	1h	461.0000	142
0	1	1h	462.0000	122
0	1	1h	463.0000	111
0	1	1h	464.0000	87
0	1	1h	465.0000	85
0	1	1h	466.0000	89
0	1	1h	467.0000	115
0	1	1h	468.0000	99
0	1	1h	469.0000	121
0	1	1h	470.0000	103
0	1	1h	471.0000	74
0	1	1h	472.0000	129
0	1	1h	473.0000	158
0	1	1h	474.0000	154
0	1	1h	475.0000	164
0	1	1h	476.0000	182
0	1	1h	477.0000	161
0	1	1h	478.0000	217
0	1	1h	479.0000	211
0	1	1h	480.0000	257
0	1	1h	481.0000	318
0	1	1h	482.0000	427
0	1	1h	483.0000	363
0	1	1h	484.0000	504
0	1	1h	485.0000	551
0	1	1h	486.0000	536
0	1	1h	487.0000	592
0	1	1h	488.0000	679
0	1	1h	489.0000	759
0	1	1h	490.0000	853
0	1	1h	491.0000	1059
0	1	1h	492.0000	1155
0	1	1h	493.0000	1424
0	1	1h	494.0000	1748
0	1	1h	495.0000	1914
0	1	1h	496.0000	2422
0	1	1h	497.0000	2953
0	1	1h	498.0000	3682
0	1	1h	499.0000	4362
0	1	1h	500.0000	5627
0	1	1h	501.0000	6685
0	1	1h	502.0000	8467
0	1	1h	503.0000	11143
0	1	1h	504.0000	14476
0	1	1h	505.0000	19823
0	1	1h	506.0000	26570
0	1	1h	507.0000	35871
0	1	1h	508.0000	47771
0	1	1h	509.0000	57933
0	1	1h	510.0000	69884
0	1	1h	511.0000	74840
0	1	1h	512.0000	70595
0	1	1h	513.0000	59798
0	1	1h	514.0000	45446
0	1	1h	515.0000	32393
0	1	1h	516.0000	23904
0	1	1h	517.0000	17476
0	1	1h	518.0000	12856
0	1	1h	519.0000	9416
0	1	1h	520.0000	7589
0	1	1h	521.0000	5959
0	1	1h	522.0000	4790
0	1	1h	523.0000	3662
0	1	1h	524.0000	3013
0	1	1h	525.0000	2412
0	1	1h	526.0000	2071
0	1	1h	527.0000	1567
0	1	1h	528.0000	1234
0	1	1h	529.0000	1166
0	1	1h	530.0000	897
0	1	1h	531.0000	825
0	1	1h	532.0000	745
0	1	1h	533.0000	605
0	1	1h	534.0000	625
0	1	1h	535.0000	598
0	1	1h	536.0000	536
0	1	1h	537.0000	474
0	1	1h	538.0000	443
0	1	1h	539.0000	423
0	1	1h	540.0000	449
0	1	1h	541.0000	480
0	1	1h	542.0000	453
0	1	1h	543.0000	386
0	1	1h	544.0000	438
0	1	1h	545.0000	384
0	1	1h	546.0000	443
0	1	1h	547.0000	393
0	1	1h	548.0000	422
0	1	1h	549.0000	436
0	1	1h	550.0000	429
0	1	1h	551.0000	376
0	1	1h	552.0000	359
0	1	1h	553.0000	399
0	1	1h	554.0000	349
0	1	1h	555.0000	356
0	1	1h	556.0000	412
0	1	1h	557.0000	354
0	1	1h	558.0000	314
0	1	1h	559.0000	378
0	1	1h	560.0000	348
0	1	1h	561.0000	348
0	1	1h	562.0000	382
0	1	1h	563.0000	312
0	1	1h	564.0000	411
0	1	1h	565.0000	383
0	1	1h	566.0000	337
0	1	1h	567.0000	363
0	1	1h	568.0000	392
0	1	1h	569.0000	394
0	1	1h	570.0000	319
0	1	1h	571.0000	329
0	1	1h	572.0000	306
0	1	1h	573.0000	338
0	1	1h	574.0000	332
0	1	1h	575.0000	375
0	1	1h	576.0000	320
0	1	1h	577.0000	367
0	1	1h	578.0000	341
0	1	1h	579.0000	285
0	1	1h	580.0000	312
0	1	1h	581.0000	317
0	1	1h	582.0000	308
0	1	1h	583.0000	292
0	1	1h	584.0000	326
0	1	1h	585.0000	336
0	1	1h	586.0000	368
0	1	1h	587.0000	351
0	1	1h	588.0000	313
0	1	1h	589.0000	297
0	1	1h	590.0000	365
0	1	1h	591.0000	382
0	1	1h	592.0000	331
0	1	1h	593.0000	375
0	1	1h	594.0000	404
0	1	1h	595.0000	402
0	1	1h	596.0000	308
0	1	1h	597.0000	373
0	1	1h	598.0000	447
0	1	1h	599.0000	424
0	1	1h	600.0000	325
0	1	1h	601.0000	360
0	1	1h	602.0000	379
0	1	1h	603.0000	406
0	1	1h	604.0000	426
0	1	1h	605.0000	383
0	1	1h	606.0000	439
0	1	1h	607.0000	365
0	1	1h	608.0000	392
0	1	1h	609.0000	424
0	1	1h	610.0000	443
0	1	1h	611.0000	354
0	1	1h	612.0000	481
0	1	1h	613.0000	485
0	1	1h	614.0000	412
0	1	1h	615.0000	445
0	1	1h	616.0000	372
0	1	1h	617.0000	395
0	1	1h	618.0000	403
0	1	1h	619.0000	452
0	1	1h	620.0000	392
0	1	1h	621.0000	450
0	1	1h	622.0000	437
0	1	1h	623.0000	408
0	1	1h	624.0000	381
0	1	1h	625.0000	459
0	1	1h	626.0000	482
0	1	1h	627.0000	409
0	1	1h	628.0000	361
0	1	1h	629.0000	438
0	1	1h	630.0000	347
0	1	1h	631.0000	356
0	1	1h	632.0000	418
0	1	1h	633.0000	414
0	1	1h	634.0000	391
0	1	1h	635.0000	359
0	1	1h	636.0000	454
0	1	1h	637.0000	331
0	1	1h	638.0000	434
0	1	1h	639.0000	441
0	1	1h	640.0000	339
0	1	1h	641.0000	367
0	1	1h	642.0000	395
0	1	1h	643.0000	348
0	1	1h	644.0000	352
0	1	1h	645.0000	366
0	1	1h	646.0000	380
0	1	1h	647.0000	384
0	1	1h	648.0000	328
0	1	1h	649.0000	302
0	1	1h	650.0000	353
0	1	1h	651.0000	404
0	1	1h	652.0000	381
0	1	1h	653.0000	306
0	1	1h	654.0000	333
0	1	1h	655.0000	353
0	1	1h	656.0000	338
0	1	1h	657.0000	323
0	1	1h	658.0000	352
0	1	1h	659.0000	324
0	1	1h	660.0000	353
0	1	1h	661.0000	356
0	1	1h	662.0000	308
0	1	1h	663.0000	302
0	1	1h	664.0000	261
0	1	1h	665.0000	314
0	1	1h	666.0000	338
0	1	1h	667.0000	259
0	1	1h	668.0000	286
0	1	1h	669.0000	276
0	1	1h	670.0000	307
0	1	1h	671.0000	298
0	1	1h	672.0000	262
0	1	1h	673.0000	267
0	1	1h	674.0000	291
0	1	1h	675.0000	314
0	1	1h	676.0000	268
0	1	1h	677.0000	243
0	1	1h	678.0000	259
0	1	1h	679.0000	258
0	1	1h	680.0000	251
0	1	1h	681.0000	231
0	1	1h	682.0000	233
0	1	1h	683.0000	225
0	1	1h	684.0000	218
0	1	1h	685.0000	210
0	1	1h	686.0000	235
0	1	1h	687.0000	209
0	1	1h	688.0000	207
0	1	1h	689.0000	183
0	1	1h	690.0000	195
0	1	1h	691.0000	222
0	1	1h	692.0000	204
0	1	1h	693.0000	167
0	1	1h	694.0000	200
0	1	1h	695.0000	211
0	1	1h	696.0000	194
0	1	1h	697.0000	198
0	1	1h	698.0000	159
0	1	1h	699.0000	183
0	1	1h	700.0000	139
0	1	1h	701.0000	200
0	1	1h	702.0000	197
0	1	1h	703.0000	171
0	1	1h	704.0000	150
0	1	1h	705.0000	128
0	1	1h	706.0000	167
0	1	1h	707.0000	142
0	1	1h	708.0000	185
0	1	1h	709.0000	186
0	1	1h	710.0000	167
0	1	1h	711.0000	128
0	1	1h	712.0000	148
0	1	1h	713.0000	148
0	1	1h	714.0000	155
0	1	1h	715.0000	187
0	1	1h	716.0000	154
0	1	1h	717.0000	147
0	1	1h	718.0000	133
0	1	1h	719.0000	134
0	1	1h	720.0000	118
0	1	1h	721.0000	121
0	1	1h	722.0000	111
0	1	1h	723.0000	130
0	1	1h	724.0000	137
0	1	1h	725.0000	160
0	1	1h	726.0000	104
0	1	1h	727.0000	101
0	1	1h	728.0000	92
0	1	1h	729.0000	108
0	1	1h	730.0000	117
0	1	1h	731.0000	102
0	1	1h	732.0000	87
0	1	1h	733.0000	97
0	1	1h	734.0000	127
0	1	1h	735.0000	101
0	1	1h	736.0000	113
0	1	1h	737.0000	87
0	1	1h	738.0000	94
0	1	1h	739.0000	113
0	1	1h	740.0000	132
0	1	1h	741.0000	92
0	1	1h	742.0000	101
0	1	1h	743.0000	95
0	1	1h	744.0000	93
0	1	1h	745.0000	80
0	1	1h	746.0000	68
0	1	1h	747.0000	76
0	1	1h	748.0000	94
0	1	1h	749.0000	76
0	1	1h	750.0000	93
0	1	1h	751.0000	63
0	1	1h	752.0000	106
0	1	1h	753.0000	59
0	1	1h	754.0000	55
0	1	1h	755.0000	58
0	1	1h	756.0000	70
0	1	1h	757.0000	88
0	1	1h	758.0000	87
0	1	1h	759.0000	63
0	1	1h	760.0000	84
0	1	1h	761.0000	63
0	1	1h	762.0000	66
0	1	1h	763.0000	80
0	1	1h	764.0000	59
0	1	1h	765.0000	94
0	1	1h	766.0000	84
0	1	1h	767.0000	49
0	1	1h	768.0000	71
0	1	1h	769.0000	78
0	1	1h	770.0000	74
0	1	1h	771.0000	47
0	1	1h	772.0000	66
0	1	1h	773.0000	76
0	1	1h	774.0000	53
0	1	1h	775.0000	63
0	1	1h	776.0000	38
0	1	1h	777.0000	44
0	1	1h	778.0000	57
0	1	1h	779.0000	63
0	1	1h	780.0000	74
0	1	1h	781.0000	65
0	1	1h	782.0000	60
0	1	1h	783.0000	50
0	1	1h	784.0000	55
0	1	1h	785.0000	60
0	1	1h	786.0000	53
0	1	1h	787.0000	42
0	1	1h	788.0000	67
0	1	1h	789.0000	78
0	1	1h	790.0000	40
0	1	1h	791.0000	38
0	1	1h	792.0000	63
0	1	1h	793.0000	49
0	1	1h	794.0000	58
0	1	1h	795.0000	80
0	1	1h	796.0000	79
0	1	1h	797.0000	63
0	1	1h	798.0000	49
0	1	1h	799.0000	84
0	1	1h	800.0000	47
25	5	3h	440.0000	111
25	5	3h	441.0000	72
25	5	3h	442.0000	102
25	5	3h	443.0000	74
25	5	3h	444.0000	88
25	5	3h	445.0000	96
25	5	3h	446.0000	117
25	5	3h	447.0000	118
25	5	3h	448.0000	127
25	5	3h	449.0000	121
25	5	3h	450.0000	89
25	5	3h	451.0000	145
25	5	3h	452.0000	100
25	5	3h	453.0000	108
25	5	3h	454.0000	87
25	5	3h	455.0000	83
25	5	3h	456.0000	103
25	5	3h	457.0000	147
25	5	3h	458.0000	134
25	5	3h	459.0000	156
25	5	3h	460.0000	187
25	5	3h	461.0000	155
25	5	3h	462.0000	144
25	5	3h	463.0000	155
25	5	3h	464.0000	127
25	5	3h	465.0000	114
25	5	3h	466.0000	123
25	5	3h	467.0000	110
25	5	3h	468.0000	120
25	5	3h	469.0000	81
25	5	3h	470.0000	104
25	5	3h	471.0000	87
25	5	3h	472.0000	102
25	5	3h	473.0000	124
25	5	3h	474.0000	168
25	5	3h	475.0000	135
25	5	3h	476.0000	159
25	5	3h	477.0000	210
25	5	3h	478.0000	191
25	5	3h	479.0000	188
25	5	3h	480.0000	301
25	5	3h	481.0000	270
25	5	3h	482.0000	262
25	5	3h	483.0000	356
25	5	3h	484.0000	377
25	5	3h	485.0000	485
25	5	3h	486.0000	541
25	5	3h	487.0000	428
25	5	3h	488.0000	640
25	5	3h	489.0000	711
25	5	3h	490.0000	774
25	5	3h	491.0000	835
25	5	3h	492.0000	941
25	5	3h	493.0000	993
25	5	3h	494.0000	1262
25	5	3h	495.0000	1496
25	5	3h	496.0000	1839
25	5	3h	497.0000	2156
25	5	3h	498.0000	2524
25	5	3h	499.0000	3271
25	5	3h	500.0000	4199
25	5	3h	501.0000	5555
25	5	3h	502.0000	6903
25	5	3h	503.0000	9046
25	5	3h	504.0000	12548
25	5	3h	505.0000	16732
25	5	3h	506.0000	22353
25	5	3h	507.0000	29069
25	5	3h	508.0000	36194
25	5	3h	509.0000	42648
25	5	3h	510.0000	46078
25	5	3h	511.0000	43739
25	5	3h	512.0000	39199
25	5	3h	513.0000	32240
25	5	3h	514.0000	24155
25	5	3h	515.0000	18081
25	5	3h	516.0000	12893
25	5	3h	517.0000	9351
25	5	3h	518.0000	7357
25	5	3h	519.0000	5795
25	5	3h	520.0000	4577
25	5	3h	521.0000	3640
25	5	3h	522.0000	3011
25	5	3h	523.0000	2271
25	5	3h	524.0000	1974
25	5	3h	525.0000	1669
25	5	3h	526.0000	1418
25	5	3h	527.0000	1343
25	5	3h	528.0000	1131
25	5	3h	529.0000	989
25	5	3h	530.0000	987
25	5	3h	531.0000	824
25	5	3h	532.0000	904
25	5	3h	533.0000	900
25	5	3h	534.0000	751
25	5	3h	535.0000	788
25	5	3h	536.0000	752
25	5	3h	537.0000	751
25	5	3h	538.0000	800
25	5	3h	539.0000	853
25	5	3h	540.0000	939
25	5	3h	541.0000	870
25	5	3h	542.0000	971
25	5	3h	543.0000	1029
25	5	3h	544.0000	915
25	5	3h	545.0000	957
25	5	3h	546.0000	968
25	5	3h	547.0000	860
25	5	3h	548.0000	1027
25	5	3h	549.0000	989
25	5	3h	550.0000	1013
25	5	3h	551.0000	934
25	5	3h	552.0000	1104
25	5	3h	553.0000	1052
25	5	3h	554.0000	1106
25	5	3h	555.0000	1174
25	5	3h	556.0000	1113
25	5	3h	557.0000	1131
25	5	3h	558.0000	1272
25	5	3h	559.0000	1179
25	5	3h	560.0000	1258
25	5	3h	561.0000	1272
25	5	3h	562.0000	1273
25	5	3h	563.0000	1281
25	5	3h	564.0000	1353
25	5	3h	565.0000	1639
25	5	3h	566.0000	1460
25	5	3h	567.0000	1409
25	5	3h	568.0000	1442
25	5	3h	569.0000	1573
25	5	3h	570.0000	1602
25	5	3h	571.0000	1675
25	5	3h	572.0000	1643
25	5	3h	573.0000	1792
25	5	3h	574.0000	1716
25	5	3h	575.0000	1710
25	5	3h	576.0000	1912
25	5	3h	577.0000	1694
25	5	3h	578.0000	1919
25	5	3h	579.0000	2076
25	5	3h	580.0000	1971
25	5	3h	581.0000	1921
25	5	3h	582.0000	2096
25	5	3h	583.0000	2035
25	5	3h	584.0000	2002
25	5	3h	585.0000	2370
25	5	3h	586.0000	2332
25	5	3h	587.0000	2222
25	5	3h	588.0000	2350
25	5	3h	589.0000	2397
25	5	3h	590.0000	2496
25	5	3h	591.0000	2692
25	5	3h	592.0000	2478
25	5	3h	593.0000	2719
25	5	3h	594.0000	2719
25	5	3h	595.0000	2868
25	5	3h	596.0000	2719
25	5	3h	597.0000	2905
25	5	3h	598.0000	2990
25	5	3h	599.0000	3067
25	5	3h	600.0000	2938
25	5	3h	601.0000	3183
25	5	3h	602.0000	2873
25	5	3h	603.0000	3110
25	5	3h	604.0000	3179
25	5	3h	605.0000	3098
25	5	3h	606.0000	3117
25	5	3h	607.0000	3049
25	5	3h	608.0000	3167
25	5	3h	609.0000	3227
25	5	3h	610.0000	3295
25	5	3h	611.0000	3376
25	5	3h	612.0000	3266
25	5	3h	613.0000	3096
25	5	3h	614.0000	3399
25	5	3h	615.0000	3407
25	5	3h	616.0000	3480
25	5	3h	617.0000	3605
25	5	3h	618.0000	3474
25	5	3h	619.0000	3624
25	5	3h	620.0000	3628
25	5	3h	621.0000	3576
25	5	3h	622.0000	3549
25	5	3h	623.0000	3543
25	5	3h	624.0000	3474
25	5	3h	625.0000	3583
25	5	3h	626.0000	3498
25	5	3h	627.0000	3604
25	5	3h	628.0000	3450
25	5	3h	629.0000	3555
25	5	3h	630.0000	3382
25	5	3h	631.0000	3467
25	5	3h	632.0000	3461
25	5	3h	633.0000	3425
25	5	3h	634.0000	3470
25	5	3h	635.0000	3381
25	5	3h	636.0000	3429
25	5	3h	637.0000	3388
25	5	3h	638.0000	3575
25	5	3h	639.0000	3342
25	5	3h	640.0000	3327
25	5	3h	641.0000	3141
25	5	3h	642.0000	3235
25	5	3h	643.0000	3392
25	5	3h	644.0000	3369
25	5	3h	645.0000	3277
25	5	3h	646.0000	3061
25	5	3h	647.0000	3189
25	5	3h	648.0000	3161
25	5	3h	649.0000	3121
25	5	3h	650.0000	3209
25	5	3h	651.0000	3107
25	5	3h	652.0000	2832
25	5	3h	653.0000	3168
25	5	3h	654.0000	2867
25	5	3h	655.0000	2964
25	5	3h	656.0000	2950
25	5	3h	657.0000	2685
25	5	3h	658.0000	2822
25	5	3h	659.0000	2772
25	5	3h	660.0000	2530
25	5	3h	661.0000	2591
25	5	3h	662.0000	2508
25	5	3h	663.0000	2714
25	5	3h	664.0000	2525
25	5	3h	665.0000	2517
25	5	3h	666.0000	2432
25	5	3h	667.0000	2541
25	5	3h	668.0000	2406
25	5	3h	669.0000	2382
25	5	3h	670.0000	2200
25	5	3h	671.0000	2139
25	5	3h	672.0000	2325
25	5	3h	673.0000	2169
25	5	3h	674.0000	2042
25	5	3h	675.0000	1909
25	5	3h	676.0000	2061
25	5	3h	677.0000	1908
25	5	3h	678.0000	1775
25	5	3h	679.0000	1970
25	5	3h	680.0000	1935
25	5	3h	681.0000	1692
25	5	3h	682.0000	1794
25	5	3h	683.0000	1716
25	5	3h	684.0000	1584
25	5	3h	685.0000	1572
25	5	3h	686.0000	1552
25	5	3h	687.0000	1593
25	5	3h	688.0000	1590
25	5	3h	689.0000	1606
25	5	3h	690.0000	1685
25	5	3h	691.0000	1478
25	5	3h	692.0000	1603
25	5	3h	693.0000	1541
25	5	3h	694.0000	1444
25	5	3h	695.0000	1596
25	5	3h	696.0000	1541
25	5	3h	697.0000	1269
25	5	3h	698.0000	1362
25	5	3h	699.0000	1359
25	5	3h	700.0000	1387
25	5	3h	701.0000	1244
25	5	3h	702.0000	1234
25	5	3h	703.0000	1225
25	5	3h	704.0000	1182
25	5	3h	705.0000	1110
25	5	3h	706.0000	1136
25	5	3h	707.0000	1117
25	5	3h	708.0000	1126
25	5	3h	709.0000	1055
25	5	3h	710.0000	1100
25	5	3h	711.0000	958
25	5	3h	712.0000	955
25	5	3h	713.0000	1041
25	5	3h	714.0000	824
25	5	3h	715.0000	950
25	5	3h	716.0000	820
25	5	3h	717.0000	913
25	5	3h	718.0000	727
25	5	3h	719.0000	727
25	5	3h	720.0000	849
25	5	3h	721.0000	721
25	5	3h	722.0000	781
25	5	3h	723.0000	655
25	5	3h	724.0000	682
25	5	3h	725.0000	646
25	5	3h	726.0000	696
25	5	3h	727.0000	610
25	5	3h	728.0000	625
25	5	3h	729.0000	541
25	5	3h	730.0000	613
25	5	3h	731.0000	509
25	5	3h	732.0000	545
25	5	3h	733.0000	562
25	5	3h	734.0000	508
25	5	3h	735.0000	495
25	5	3h	736.0000	463
25	5	3h	737.0000	513
25	5	3h	738.0000	425
25	5	3h	739.0000	379
25	5	3h	740.0000	542
25	5	3h	741.0000	374
25	5	3h	742.0000	356
25	5	3h	743.0000	419
25	5	3h	744.0000	360
25	5	3h	745.0000	439
25	5	3h	746.0000	372
25	5	3h	747.0000	364
25	5	3h	748.0000	290
25	5	3h	749.0000	339
25	5	3h	750.0000	383
25	5	3h	751.0000	322
25	5	3h	752.0000	291
25	5	3h	753.0000	249
25	5	3h	754.0000	280
25	5	3h	755.0000	303
25	5	3h	756.0000	244
25	5	3h	757.0000	269
25	5	3h	758.0000	312
25	5	3h	759.0000	262
25	5	3h	760.0000	253
25	5	3h	761.0000	244
25	5	3h	762.0000	215
25	5	3h	763.0000	250
25	5	3h	764.0000	238
25	5	3h	765.0000	240
25	5	3h	766.0000	197
25	5	3h	767.0000	265
25	5	3h	768.0000	262
25	5	3h	769.0000	180
25	5	3h	770.0000	152
25	5	3h	771.0000	205
25	5	3h	772.0000	206
25	5	3h	773.0000	180
25	5	3h	774.0000	168
25	5	3h	775.0000	155
25	5	3h	776.0000	192
25	5	3h	777.0000	114
25	5	3h	778.0000	147
25	5	3h	779.0000	172
25	5	3h	780.0000	153
25	5	3h	781.0000	184
25	5	3h	782.0000	134
25	5	3h	783.0000	135
25	5	3h	784.0000	182
25	5	3h	785.0000	120
25	5	3h	786.0000	149
25	5	3h	787.0000	162
25	5	3h	788.0000	113
25	5	3h	789.0000	165
25	5	3h	790.0000	174
25	5	3h	791.0000	123
25	5	3h	792.0000	141
25	5	3h	793.0000	144
25	5	3h	794.0000	102
25	5	3h	795.0000	134
25	5	3h	796.0000	111
25	5	3h	797.0000	93
25	5	3h	798.0000	121
25	5	3h	799.0000	120
25	5	3h	800.0000	93
0	10	10m	440.0000	108
0	10	10m	441.0000	101
0	10	10m	442.0000	90
0	10	10m	443.0000	78
0	10	10m	444.0000	93
0	10	10m	445.0000	105
0	10	10m	446.0000	71
0	10	10m	447.0000	108
0	10	10m	448.0000	144
0	10	10m	449.0000	81
0	10	10m	450.0000	103
0	10	10m	451.0000	179
0	10	10m	452.0000	134
0	10	10m	453.0000	135
0	10	10m	454.0000	142
0	10	10m	455.0000	135
0	10	10m	456.0000	181
0	10	10m	457.0000	155
0	10	10m	458.0000	189
0	10	10m	459.0000	212
0	10	10m	460.0000	237
0	10	10m	461.0000	246
0	10	10m	462.0000	270
0	10	10m	463.0000	225
0	10	10m	464.0000	216
0	10	10m	465.0000	167
0	10	10m	466.0000	146
0	10	10m	467.0000	158
0	10	10m	468.0000	129
0	10	10m	469.0000	186
